bdc_name,bdc_cik,company_name,holder_count,is_shared,other_holders,investment_type,industry_sector,business_description,fair_value_millions,principal_millions,cost_millions,fair_value,principal,cost,has_business_desc,industry_classified
Ares Capital Corporation,1287750,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc.",1,False,,First lien senior secured revolving loan,Software/Technology,SaaS based supply chain management software provider focused on chemical markets,7.2,7.3,7.3,7200000.0,7300000.0,7300000.0,True,True
Ares Capital Corporation,1287750,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc.",1,False,,First lien senior secured loan,Software/Technology,SaaS based supply chain management software provider focused on chemical markets,59.3,59.9,59.9,59300000.0,59900000.0,59900000.0,True,True
Ares Capital Corporation,1287750,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc.",1,False,,First lien senior secured loan,Software/Technology,SaaS based supply chain management software provider focused on chemical markets,5.6,5.6,5.6,5600000.0,5600000.0,5600000.0,True,True
Ares Capital Corporation,1287750,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc.",1,False,,First lien senior secured loan,Software/Technology,SaaS based supply chain management software provider focused on chemical markets,4.9,4.9,4.9,4900000.0,4900000.0,4900000.0,True,True
Ares Capital Corporation,1287750,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc.",1,False,,Preferred equity,Software/Technology,SaaS based supply chain management software provider focused on chemical markets,5.7,,4.6,5700000.0,,4600000.0,True,True
Ares Capital Corporation,1287750,"Elemica Parent, Inc. & EZ Elemica Holdings, Inc.",1,False,,,Software/Technology,SaaS based supply chain management software provider focused on chemical markets,82.7,,82.3,82700000.0,,82300000.0,True,True
Ares Capital Corporation,1287750,"Enverus Holdings, Inc. and Titan DI Preferred Holdings, Inc.",1,False,,First lien senior secured revolving loan,Software/Technology,SaaS based business analytics company focused on oil and gas industry,0.2,0.2,0.2,200000.0,200000.0,200000.0,True,True
Ares Capital Corporation,1287750,"Enverus Holdings, Inc. and Titan DI Preferred Holdings, Inc.",1,False,,First lien senior secured revolving loan,Software/Technology,SaaS based business analytics company focused on oil and gas industry,0.1,0.1,0.1,100000.0,100000.0,100000.0,True,True
Ares Capital Corporation,1287750,"Enverus Holdings, Inc. and Titan DI Preferred Holdings, Inc.",1,False,,First lien senior secured loan,Software/Technology,SaaS based business analytics company focused on oil and gas industry,133.9,133.9,133.9,133900000.0,133900000.0,133900000.0,True,True
Ares Capital Corporation,1287750,"Enverus Holdings, Inc. and Titan DI Preferred Holdings, Inc.",1,False,,Preferred stock,Software/Technology,SaaS based business analytics company focused on oil and gas industry,56.5,,55.6,56500000.0,,55600000.0,True,True
Ares Capital Corporation,1287750,"Enverus Holdings, Inc. and Titan DI Preferred Holdings, Inc.",1,False,,,Software/Technology,SaaS based business analytics company focused on oil and gas industry,190.7,,189.8,190700000.0,,189800000.0,True,True
Ares Capital Corporation,1287750,"EP Purchaser, LLC and TPG VIII EP Co-Invest II, L.P.",1,False,,First lien senior secured loan,Media & Entertainment,Provider of entertainment workforce and production management solutions,57.7,58.3,58.0,57700000.0,58300000.0,58000000.0,True,True
Ares Capital Corporation,1287750,"EP Purchaser, LLC and TPG VIII EP Co-Invest II, L.P.",1,False,,Second lien senior secured loan,Media & Entertainment,Provider of entertainment workforce and production management solutions,88.0,88.9,88.9,88000000.0,88900000.0,88900000.0,True,True
Ares Capital Corporation,1287750,"EP Purchaser, LLC and TPG VIII EP Co-Invest II, L.P.",1,False,,Partnership units,Media & Entertainment,Provider of entertainment workforce and production management solutions,11.1,,3.1,11100000.0,,3100000.0,True,True
Ares Capital Corporation,1287750,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT",1,False,,First lien senior secured loan,Software/Technology,"Provider of mission-critical, software-enabled clinical research solutions",1.0,1.0,1.0,1000000.0,1000000.0,1000000.0,True,True
Ares Capital Corporation,1287750,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT",1,False,,Second lien senior secured loan,Software/Technology,"Provider of mission-critical, software-enabled clinical research solutions",27.2,27.2,26.6,27200000.0,27200000.0,26600000.0,True,True
Ares Capital Corporation,1287750,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT",1,False,,Second lien senior secured loan,Software/Technology,"Provider of mission-critical, software-enabled clinical research solutions",30.6,30.6,30.1,30600000.0,30600000.0,30100000.0,True,True
Ares Capital Corporation,1287750,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT",1,False,,Limited partnership interest,Software/Technology,"Provider of mission-critical, software-enabled clinical research solutions",6.9,,4.5,6900000.0,,4500000.0,True,True
Ares Capital Corporation,1287750,"eResearch Technology, Inc. and Astorg VII Co-Invest ERT",1,False,,,Software/Technology,"Provider of mission-critical, software-enabled clinical research solutions",65.7,,62.2,65700000.0,,62200000.0,True,True
Ares Capital Corporation,1287750,"ESHA Research, LLC and RMCF VI CIV XLVIII, L.P.",1,False,,First lien senior secured revolving loan,Software/Technology,Provider of nutritional information and software as a services (SaaS) compliance solutions,0.9,0.9,0.9,900000.0,900000.0,900000.0,True,True
Ares Capital Corporation,1287750,"ESHA Research, LLC and RMCF VI CIV XLVIII, L.P.",1,False,,First lien senior secured loan,Software/Technology,Provider of nutritional information and software as a services (SaaS) compliance solutions,6.7,6.7,6.7,6700000.0,6700000.0,6700000.0,True,True
Ares Capital Corporation,1287750,"ESHA Research, LLC and RMCF VI CIV XLVIII, L.P.",1,False,,Limited partner interests,Software/Technology,Provider of nutritional information and software as a services (SaaS) compliance solutions,8.3,,6.2,8300000.000000001,,6200000.0,True,True
Ares Capital Corporation,1287750,"ESHA Research, LLC and RMCF VI CIV XLVIII, L.P.",1,False,,,Software/Technology,Provider of nutritional information and software as a services (SaaS) compliance solutions,15.9,,13.8,15900000.0,,13800000.0,True,True
Ares Capital Corporation,1287750,"Extrahop Networks, Inc.",1,False,,First lien senior secured loan,Software/Technology,Provider of real-time wire data analytics solutions for application and infrastructure monitoring,26.0,26.0,26.0,26000000.0,26000000.0,26000000.0,True,True
Ares Capital Corporation,1287750,"Extrahop Networks, Inc.",1,False,,First lien senior secured loan,Software/Technology,Provider of real-time wire data analytics solutions for application and infrastructure monitoring,3.9,3.9,3.9,3900000.0,3900000.0,3900000.0,True,True
Ares Capital Corporation,1287750,"Extrahop Networks, Inc.",1,False,,,Software/Technology,Provider of real-time wire data analytics solutions for application and infrastructure monitoring,29.9,,29.9,29900000.0,,29900000.0,True,True
Ares Capital Corporation,1287750,"Finastra USA, Inc., DH Corporation/Societe DH, and Finastra Europe S.A R.L.",1,False,,First lien senior secured loan,Software/Technology,Provider of back-office software services for the banking sector,189.0,189.0,186.1,189000000.0,189000000.0,186100000.0,True,True
Ares Capital Corporation,1287750,"Forescout Technologies, Inc.",1,False,,First lien senior secured loan,Telecommunications,Network access control solutions provider,13.4,13.6,13.6,13400000.0,13600000.0,13600000.0,True,True
Ares Capital Corporation,1287750,GI Ranger Intermediate LLC,1,False,,First lien senior secured revolving loan,Software/Technology,Provider of payment processing services and software to healthcare providers,0.4,0.4,0.4,400000.0,400000.0,400000.0,True,True
Ares Capital Corporation,1287750,GI Ranger Intermediate LLC,1,False,,First lien senior secured loan,Software/Technology,Provider of payment processing services and software to healthcare providers,9.8,10.0,10.0,9800000.0,10000000.0,10000000.0,True,True
Ares Capital Corporation,1287750,GI Ranger Intermediate LLC,1,False,,First lien senior secured loan,Software/Technology,Provider of payment processing services and software to healthcare providers,3.0,3.1,3.1,3000000.0,3100000.0,3100000.0,True,True
Ares Capital Corporation,1287750,GI Ranger Intermediate LLC,1,False,,,Software/Technology,Provider of payment processing services and software to healthcare providers,13.2,,13.5,13200000.0,,13500000.0,True,True
Ares Capital Corporation,1287750,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",1,False,,First lien senior secured loan,Software/Technology,"Provider of data analysis, statistics, and visualization software solutions for scientific research applications",71.5,71.5,71.5,71500000.0,71500000.0,71500000.0,True,True
Ares Capital Corporation,1287750,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",1,False,,Senior subordinated loan,Software/Technology,"Provider of data analysis, statistics, and visualization software solutions for scientific research applications",52.5,53.6,53.6,52500000.0,53600000.0,53600000.0,True,True
Ares Capital Corporation,1287750,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",1,False,,Preferred units,Software/Technology,"Provider of data analysis, statistics, and visualization software solutions for scientific research applications",74.8,,74.8,74800000.0,,74800000.0,True,True
Ares Capital Corporation,1287750,"GraphPAD Software, LLC, Insightful Science Intermediate I, LLC and Insightful Science Holdings, LLC",1,False,,,Software/Technology,"Provider of data analysis, statistics, and visualization software solutions for scientific research applications",198.8,,199.9,198800000.0,,199900000.0,True,True
Ares Capital Corporation,1287750,"Guidepoint Security Holdings, LLC",1,False,,First lien senior secured loan,Software/Technology,Cybersecurity solutions provider,6.7,6.7,6.7,6700000.0,6700000.0,6700000.0,True,True
Ares Capital Corporation,1287750,"Guidepoint Security Holdings, LLC",1,False,,First lien senior secured loan,Software/Technology,Cybersecurity solutions provider,2.4,2.4,2.4,2400000.0,2400000.0,2400000.0,True,True
Ares Capital Corporation,1287750,"Guidepoint Security Holdings, LLC",1,False,,,Software/Technology,Cybersecurity solutions provider,9.1,,9.1,9100000.0,,9100000.0,True,True
Ares Capital Corporation,1287750,"Heavy Construction Systems Specialists, LLC",1,False,,First lien senior secured loan,Software/Technology,Provider of construction software,0.1,0.1,0.1,100000.0,100000.0,100000.0,True,True
Ares Capital Corporation,1287750,"Heavy Construction Systems Specialists, LLC",1,False,,First lien senior secured loan,Software/Technology,Provider of construction software,13.9,13.9,13.9,13900000.0,13900000.0,13900000.0,True,True
Ares Capital Corporation,1287750,"Help/Systems Holdings, Inc.",1,False,,First lien senior secured revolving loan,Software/Technology,Provider of IT operations management and cybersecurity software,1.5,1.7,1.7,1500000.0,1700000.0,1700000.0,True,True
Ares Capital Corporation,1287750,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP",1,False,,First lien senior secured revolving loan,Software/Technology,Insurance software provider,8.4,8.6,8.6,8400000.0,8600000.0,8600000.0,True,True
Ares Capital Corporation,1287750,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP",1,False,,First lien senior secured loan,Software/Technology,Insurance software provider,58.0,59.1,59.1,58000000.0,59100000.0,59100000.0,True,True
Ares Capital Corporation,1287750,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP",1,False,,Senior subordinated loan,Software/Technology,Insurance software provider,110.4,121.3,121.3,110400000.0,121300000.0,121300000.0,True,True
Ares Capital Corporation,1287750,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP",1,False,,Company units,Software/Technology,Insurance software provider,4.6,,8.8,4600000.0,,8800000.0,True,True
Ares Capital Corporation,1287750,"Huskies Parent, Inc., GI Insurity Parent LLC and GI Insurity TopCo LP",1,False,,,Software/Technology,Insurance software provider,181.4,,197.8,181400000.0,,197800000.0,True,True
Ares Capital Corporation,1287750,"Hyland Software, Inc.",1,False,,First lien senior secured loan,Software/Technology,Enterprise content management software provider,96.6,96.6,95.4,96600000.0,96600000.0,95400000.0,True,True
Ares Capital Corporation,1287750,"Hyland Software, Inc.",1,False,,,Software/Technology,Enterprise content management software provider,96.6,,95.4,96600000.0,,95400000.0,True,True
Ares Capital Corporation,1287750,"Icefall Parent, Inc.",1,False,,First lien senior secured loan,Software/Technology,Provider of customer engagement software and integrated payments solutions,16.7,16.7,16.7,16700000.0,16700000.0,16700000.0,True,True
