adsh	cik	name	form	filed	period	ddate	tag	version	label	segments	value	indexurl
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	CityAreaCode	dei/2025	City Area Code		786	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-10-30	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		175 SW 7th St	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		Unit 2307	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Miami	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		33130-2992	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		FL	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001849089	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		true	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityExTransitionPeriod	dei/2025	Elected Not To Use the Extended Transition Period		true	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityFileNumber	dei/2025	Entity File Number		814-01427	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		DE	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityRegistrantName	dei/2025	Entity Registrant Name		LAFAYETTE SQUARE USA,INC.	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		87-2807075	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	LocalPhoneNumber	dei/2025	Local Phone Number		753-7096	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-106196	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251104	20251031	20251031	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1849089/000110465925106196/0001104659-25-106196/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	CityAreaCode	dei/2025	City Area Code		215	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-05	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		201 Rouse Boulevard	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		Philadelphia	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		19112	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		PA	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001422183	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		false	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityFileNumber	dei/2025	Entity File Number		814-00757	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityRegistrantName	dei/2025	Entity Registrant Name		FS KKR Capital Corp	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		26-1630040	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	LocalPhoneNumber	dei/2025	Local Phone Number		495-1150	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	Security12bTitle	dei/2025	Title of 12(b) Security		Common stock	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	SecurityExchangeName	dei/2025	Security Exchange Name		NYSE	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	TradingSymbol	dei/2025	Trading Symbol		FSK	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107029	1422183	FS KKR CAPITAL CORP	8-K	20251105	20251031	20251031	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1422183/000110465925107029/0001104659-25-107029/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	CityAreaCode	dei/2025	City Area Code		212	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	DocumentPeriodEndDate	dei/2025	Document Period End Date		2025-11-03	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	DocumentType	dei/2025	Document Type		8-K	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityAddressAddressLine1	dei/2025	Entity Address, Address Line One		100 Park Avenue	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityAddressAddressLine2	dei/2025	Entity Address, Address Line Two		25th Floor	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityAddressCityOrTown	dei/2025	Entity Address, City or Town		New York	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityAddressPostalZipCode	dei/2025	Entity Address, Postal Zip Code		10017	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityAddressStateOrProvince	dei/2025	Entity Address, State or Province		NY	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityCentralIndexKey	dei/2025	Entity Central Index Key		0001534254	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityEmergingGrowthCompany	dei/2025	Entity Emerging Growth Company		false	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityFileNumber	dei/2025	Entity File Number		814-00941	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityIncorporationStateCountryCode	dei/2025	Entity Incorporation, State or Country Code		MD	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityRegistrantName	dei/2025	Entity Registrant Name		CION Investment Corp	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	EntityTaxIdentificationNumber	dei/2025	Entity Tax Identification Number		45-3058280	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	LocalPhoneNumber	dei/2025	Local Phone Number		418-4700	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	PreCommencementIssuerTenderOffer	dei/2025	Pre-commencement Issuer Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	PreCommencementTenderOffer	dei/2025	Pre-commencement Tender Offer		false	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	Security12bTitle	dei/2025	Title of 12(b) Security	StatementClassOfStockAxis(us-gaap/2025)=CommonStockMember(us-gaap/2025);	Common stock, par value $0.001 per share	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	Security12bTitle	dei/2025	Title of 12(b) Security	StatementClassOfStockAxis(us-gaap/2025)=SevenandhalfpercentNotesdue2029Member(0001104659-25-107445);	7.50% Notes due 2029	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	SecurityExchangeName	dei/2025	Security Exchange Name	StatementClassOfStockAxis(us-gaap/2025)=CommonStockMember(us-gaap/2025);	NYSE	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	SecurityExchangeName	dei/2025	Security Exchange Name	StatementClassOfStockAxis(us-gaap/2025)=SevenandhalfpercentNotesdue2029Member(0001104659-25-107445);	NYSE	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	SolicitingMaterial	dei/2025	Soliciting Material		false	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	TradingSymbol	dei/2025	Trading Symbol	StatementClassOfStockAxis(us-gaap/2025)=CommonStockMember(us-gaap/2025);	CION	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	TradingSymbol	dei/2025	Trading Symbol	StatementClassOfStockAxis(us-gaap/2025)=SevenandhalfpercentNotesdue2029Member(0001104659-25-107445);	CICB	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107445	1534254	CION INVESTMENT CORP	8-K	20251106	20251031	20251031	WrittenCommunications	dei/2025	Written Communications		false	https://www.sec.gov/Archives/edgar/data/1534254/000110465925107445/0001104659-25-107445/-index.htm
0001104659-25-107972	1849089	LAFAYETTE SQUARE USA, INC.	8-K	20251107	20251031	20251031	AmendmentFlag	dei/2025	Amendment Flag		false	https://www.sec.gov/Archives/edgar/data/1849089/000110465925107972/0001104659-25-107972/-index.htm
